client_id,ticket_id,ticket_sent_to,ticket_type,fit_for_forum,fit_for_self_help,tier_level,contains_sensitive_data,ticket_text,has_media,ticket_source,ticket_created_at,first_reply_time_secs,response_id,response_text,response_source,response_created_at
1057323081876848641,1567617730383069186,MTN,Service Request,FALSE,FALSE,TIER-1,FALSE,@mtnug Nakowa zi DM. Work on your network in Kira- Mulawa,FALSE,Twitter for iPhone,9/7/22 20:56,367.0000009,"1567619268681801736
","@0000Mats Hello Ronald, kindly Dm your number so we can further assist you. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/7/22 21:02 
1470395958781485068,1567615258390315008,MTN,Service Request,FALSE,FALSE,TIER-1,FALSE,@mtnug ..hope you are thinking about eSIMs.,FALSE,Twitter for iPhone,9/7/22 20:46,50.99999935,"1567615475621810177
","@NdahuraBari Hello Nicholas , We shall communicate once this is available, Kindly be patient in the meantime. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/7/22 20:47 
3225068554,1567587843408543745,MTN,Service Request,FALSE,FALSE,TIER-1,FALSE,"Hello @mtnug 
Can you start on that electronic SIM card. I’m getting my iPhone from US.",FALSE,Twitter for iPhone,9/7/22 18:57,2904,"1567600021800886274
","@EddiePages Hello, We shall communicate once this is available, Kindly be patient in the meantime. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/7/22 19:45 
123838145,1567587486309687299,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,@mtnug is Mtn offering eSims? The world seems to have moved to this new technology.,FALSE,Twitter for iPhone,9/7/22 18:55,2939.999999,"1567599815982186497
","@josefmubiru Hello Mubiru, We shall communicate once this is available, Kindly be patient in the meantime. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/7/22 19:44 
1564955858068557824,1567584430901829634,MTN,Problem Ticket,FALSE,TRUE,TIER-1,FALSE,"@mtnug Voice bundle clear, Data bundles nazo clear but ka network baganda bange aka internet in my place very fake 🤥",FALSE,Twitter for Android,9/7/22 18:43,3226,"1567597961386901509
","@2ndepisod Hello, we are sorry about the slow internet speeds. Please share with us your number for checks and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 19:37 
2252508086,1567581447267000320,MTN,Problem Ticket,FALSE,FALSE,TIER-1,FALSE,"@mtnug You have the most unreliable internet services, expensive, becomes slow when uploading videos and photos after subscription, et al..... It's sad.",FALSE,Twitter Web App,9/7/22 18:31,2892,"1567593575868678144
","@nuwamanyaisaac Hello, we are sorry about the slow internet speeds. Please share with us your number for checks and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 19:20 
1524280744461443073,1567574796560470024,MTN,Service Request,TRUE,FALSE,TIER-2,FALSE,"Hello @mtnug, how can I ensure that payments made to URA in favor of @kyambogou #tuition is timely credited. Last payment took 3days to reflect on my students portal.  Now we're I exams, I pray you make it instantly",FALSE,Twitter Web App,9/7/22 18:05,921.0000003,"1567578659728330755
","@Vanessa56585546 Hello Vanessa, apologies, the service is working well now, you can use it. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/7/22 18:20 
1111595002214473729,1567574152487264262,MTN,Service Request,FALSE,FALSE,TIER-1,FALSE,Dear @Airtel_Ug and @mtnug we need eSIMs in Uganda please 😭😭🙏🙏🙏🙏🙏,FALSE,Twitter for iPhone,9/7/22 18:02,851.9999999,"1567577723396149248
","@appleanimalug Hello, Unfortunately this is not available at the moment. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 18:17 
2754278964,1567577151779618816,MTN,Service Request,TRUE,FALSE,TIER-1,FALSE,"Excuse me @mtnug do you happen to have eSIM technology in place yet ?!!...
Or your just thinking about it 🤔😒?!!..",FALSE,Twitter for Android,9/7/22 18:14,68.99999978,"1567577440754565121
","@Ty_Twtt_ Hello, Unfortunately this technology is not yet available. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 18:16 
1447356714429390853,1567571159268343809,MTN,Service Request,FALSE,FALSE,TIER-0,FALSE,"@mtnug Hey
You mean whatever data bundles I load after that 15gb are on freedom",FALSE,Twitter for iPhone,9/7/22 17:51,1085,"1567575712793591809
","@LugoloobiIbrah9 Hello Ibrahim, please dial *150*3#ok to load data for this MIFI. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/7/22 18:09 
1174660738390069248,1567566766879948801,MTN,Problem Ticket,FALSE,FALSE,TIER-0,FALSE,@mtnug your coverage is too reliable for your internet to be this bad…this is frustratingly unacceptable,FALSE,Twitter for iPhone,9/7/22 17:33,879.0000005,"1567570451701944320
","@Prnz_sbk Hello, aplogies, Kindly DM your number and location so we can work on this. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/7/22 17:48 
1365381931312025607,1567565308147240966,MTN,Change Request Ticket,TRUE,FALSE,TIER-1,FALSE,"@mtnug Hey, @mtnug how do Mtn swift bundles work, the MTN pulse ones 🙏",FALSE,Twitter for Android,9/7/22 17:27,834.9999997,"1567568813918412802
","@Thecampusor Hello,  SWIFT is a bundle that includes WhatsApp, Facebook, Twitter, Instagram and Snap chat. It  comes with data. Swift bundles are Daily, Weekly and Monthly and cost 1000,2500 and 5000shs respectively. DIAL *157# to use the service. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/7/22 17:41 
4010099897,1567553298584010752,MTN,Problem Ticket,TRUE,FALSE,TIER-2,TRUE,"@mtnug Good evening, I made a transaction on 3rd September but upto now its not reflected. If you can't post it reverse my money. The transaction id is 17171451168",FALSE,Twitter for Android,9/7/22 16:40,402.0000003,"1567554984790614016
","@AndrewMaxOgwok Hello, sorry about that, please share with us the sender number, amount sent, date of transaction, and the intended receiver number for support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 16:46 
817910898312548353,1567550691694022656,MTN,Problem Ticket,TRUE,FALSE,TIER-2,FALSE,"Now I mistakenly sent my money to a wrong MTN number of 0779657679 from my number of 0779536862 on Sunday, I immediately called, 100, and reported my issue; a reference number of 1882066, and promised that in 24hrs the would be reversed. Nothing matured up to now. @mtnug",FALSE,Twitter for Android,9/7/22 16:29,672.0000006,"1567553510358515713
","@FredNtende Hello, sorry for the delay, this is yet to be worked on. Kindly bear with us. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 16:40 
1411364749925814283,1567528542128279553,MTN,Service Request,FALSE,FALSE,TIER-0,FALSE,So @mtnug how long does it take the 15GB to expire from the time of purchase? Thanks. https://t.co/4PmjacriEG,TRUE,Twitter for Android,9/7/22 15:01,625.9999986,"1567531168504991748
","@Oscardiamonds2 Hello, the 15GB is a freedom bundle and it has not expiry date however, it depends on usage. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 15:12 
1170095394707128320,1567520453673066496,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug @kingmiss4 how can I meet the strategy team or contact them, call them New project handlers",FALSE,Twitter for Android,9/7/22 14:29,782.0000018,"1567523733262278657
","@Abdu_malique Hello. Please contact TBWA Uganda, our Marketing Agency. Their offices are located on plot 41 Luthuli Ave, Kampala. You can call them on 039 2004152. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 14:42 
3322429245,1567527666676285440,MTN,Problem Ticket,TRUE,FALSE,TIER-3,TRUE,@mtnug I cant access any service on my phone. Cant make or receive any calls &amp; msgs. Cant acess any ussd codes. Cant use mobile money. 0772122147. Iam in Kenya. Please help urgently.,FALSE,Twitter for Android,9/7/22 14:58,496.9999993,"1567529750712786944
","@MotherOfDrago Hello Belatrix, Apologies, this has been reported to the relevant team under reference INC1897757, kindly be patient in the interim. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/7/22 15:06 
1228285857452503041,1567493800435634177,MTN,Problem Ticket,FALSE,FALSE,TIER-1,FALSE,"@mtnug @OkwiJohnpaul @mtnug why is your network super sh*tty nower days, no offense.
Can't even tweet like seriously it takes seconds for a tweet to load.",FALSE,Twitter for Android,9/7/22 12:43,633.0000002,"1567496457921478656
","@Fredlevine_set1 Hello, we are sorry about the network challenges. Please share with us your number and location for checks and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/7/22 12:54 
1496719890228654082,1567480967333380099,MTN,Problem Ticket,TRUE,FALSE,TIER-1,FALSE,@mtnug 0774448243 has tried many times to call me in the names of the company so I don't know what to do for it,FALSE,Twitter for Android,9/7/22 11:52,584.9999997,"1567483420699250692
","@AllanKarahukayo Hi Allan, sorry about that. Please DM the number that was contacted by 0774448243 to have action taken. #mtnugcare&gt;Naboth",Khoros CX,9/7/22 12:02 
1166277060983164928,1567479278295465984,MTN,Problem Ticket,FALSE,FALSE,TIER-1,FALSE,"Bro what’s up with MTN internet today ?
@mtnug",FALSE,Twitter for iPhone,9/7/22 11:45,250,"1567480323369275396
","@GavinMutara Hello, we'd love to look into this. Please DM the number in use and your current location. #mtnugcare&gt;Naboth",Khoros CX,9/7/22 11:50 
451216172,1567461141244264449,MTN,Service Request,TRUE,FALSE,TIER-1,FALSE,@mtnug how do I get a mobile money statement for a month?,FALSE,Twitter for Android,9/7/22 10:33,595.0000002,"1567463633742872579
","@MMatama Hello, You can use MTN MOMO app to check all transactions for the last 30 or 60 days. You can download the app through https://t.co/OX1ml5Dm9q. Navigate to the mobile money option and choose see the statement #mtnugcare&gt;Naboth",Khoros CX,9/7/22 10:43 
1237084099791200258,1567451294314405889,MTN,Service Request,FALSE,FALSE,TIER-1,FALSE,"@mtnug, my momo advance limit is 5000 but i can't use it. Why??",FALSE,Twitter for Android,9/7/22 9:54,588.0000004,"1567453762448494592
","@Joseph24117478 Hi Joseph, sorry about that. Please Dm the affected number and error response received when you try to use it for better assistance. #mtnugcare&gt;Naboth",Khoros CX,9/7/22 10:04 
209471908,1567444409460920325,MTN,Service Request,FALSE,FALSE,TIER-1,FALSE,@mtnug @UCC_Official this phone has just called me and telling me that I will be disconnected they want to cheat me my money please https://t.co/ru8BcBriaN,TRUE,Twitter for iPhone,9/7/22 9:27,794.9999998,"1567447741743222786
","@tumwesigye268 Hello @tumwesigye268, thanks for this fraud report. Kindly DM your number that received the calls so we can check and take action. MTNJafari.",Khoros CX,9/7/22 9:40 
1498804104,1567419320740855810,MTN,Service Request,FALSE,FALSE,TIER-1,FALSE,@mtnug how  can get my no back after removal from the network,FALSE,Twitter for Android,9/7/22 7:47,262.0000003,"1567420415672258560
","@nambafuram Hi, unfortunately, a number that is erased/terminated from the network cant be recovered. #mtnugcare&gt;Naboth",Khoros CX,9/7/22 7:52 
877177006441541632,1567408960444981251,MTN,Service Request,TRUE,FALSE,TIER-1,FALSE,"@mtnug hellos, i wonder if there is any possible way to check for my shares i bought last year.",FALSE,Twitter for Android,9/7/22 7:06,538,"1567411214593949696
","@LiamPutin Hi, you will need to engage your stock broker. They will assist you with this. #mtnugcare&gt;Naboth",Khoros CX,9/7/22 7:15 
1443580051463700480,1567404577275756545,MTN,Unclassified Ticket,FALSE,FALSE,TIER-1,FALSE,But @mtnug mujooga! How can senkyu points expire ?🤷‍♀️🙆‍♀️,FALSE,Twitter for Android,9/7/22 6:49,176.9999999,"1567405317457051650
","@exgalfwend Good Morning! Thank you for reaching out to us. Kindly note that you need to use some or all of your points within 90 days or they all expire.
Redeemed prizes (minutes, SMS &amp; Data) last for 1 month from date of redemption. Regards, MTNUGCARE&gt;Sauda",Khoros CX,9/7/22 6:52 
1567068038280749056,1567390462012448768,MTN,Problem Ticket,TRUE,FALSE,TIER-1,TRUE,@mtnug I need am unable to call or recieve any call  0776815634 pliz help,FALSE,Twitter for Android,9/7/22 5:53,543.0000012,"1567392741142790144
","@HuseniMusinguzi Hello, sorry about that. What error response do you get when you try to call? #mtnugcare&gt;Naboth",Khoros CX,9/7/22 6:02 
252026301,1567233301617704969,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug your support level can not qualify to any professional ISP. Since 3 weeks, your wakanet pro is not properly functional and ur support team keep telling me bear with us!!! Will you bear if the situation was inverted!! 
Shame on you @mtnug",FALSE,Twitter for iPhone,9/6/22 19:28,248.0000001,"1567234343390613515
",@moecharara thta is so unfortuate. Kindly DM your number or reference to aid us follow up. #mtnugcare&gt;Edwin,Khoros CX,9/6/22 19:32 
1537776308368945152,1567223167613124609,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug this is unbelievable that am being treated like this when i went to a service center to get my line fixed  after making endless calls to the customer care and they told me to go over there, I was blocked to access the premises yet it was 5pm and the time for closure is 6pm",FALSE,Twitter for iPhone,9/6/22 18:48,201.0000011,"1567224011125407748
",@VictorTPhil please accept our apologies for the unpleasant experience. #mtnugcare&gt;Merida,Khoros CX,9/6/22 18:51 
3338426704,1567220291767599112,MTN,Problem Ticket,FALSE,FALSE,TIER-1,FALSE,"@mtnug has gone to the dogs. No solutions at all just promising hot air.  You load data, fail to use it due to poor network, it expires u load again and the cycle continues. Value our hard earned money. #telecofraud. https://t.co/dD1zMthbrW",FALSE,Twitter for iPhone,9/6/22 18:36,97.99999965,"1567220703258099715
","@mits_enock Hello, we'd love to look into this. Please DM the affected number and when this happened. #mtnugcare&gt;Naboth",Khoros CX,9/6/22 18:38 
1568618780,1567210710123384832,MTN,Service Request,TRUE,TRUE,TIER-1,FALSE,@mtnug How do you check for the data balance on the Mifi coz I bought one,FALSE,Twitter for Android,9/6/22 17:58,124.999999,"1567211234411282439
","@WaigoloH Hi Jona, please dial *150*3#ok, select option 2 and follow the prompts. #mtnugcare&gt;Naboth",Khoros CX,9/6/22 18:00 
36327861,1567188475748782080,MTN,Service Request,FALSE,FALSE,TIER-0,FALSE,"@mtnug 
I purchased a 9gb freedom package,
haven't done alot with it.

a few minutes ago, I recieved ""the you have used 80% message

2 frame ... is when I checked my balance and its 7gb

what's exactly happening with your world class internet.... https://t.co/r6K8Xs6Pf1",TRUE,Twitter for Android,9/6/22 16:30,717.0000004,"1567191483505119237
","@daniel_RNSD Hello Lawie, Kindly DM your number so we can check and advise. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/6/22 16:42 
217404959,1567184389204762625,MTN,Problem Ticket,TRUE,FALSE,TIER-2,FALSE,"@mtnug Some of us are still waiting for our lines to work again after swapping one too many times but still get zero results.. one month now the line has failed to work all we get is 'technical team working on this."" For a full month..??!🤔🤔🤔🤔",FALSE,Twitter for Android,9/6/22 16:14,495.999999,"1567186468996628480
","@reemusyom Hello Reemus , apologies for this delay, your complaint is being worked on under reference INC1885259, kindly be patient.  We regret all the inconveniences caused. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/6/22 16:22 
1400906317930323972,1567173502058258433,MTN,Problem Ticket,FALSE,FALSE,TIER-1,FALSE,"Dear @mtnug  am not sure about this but your workers might be connecting themselves to our data bundles,,,just 3GB in 30minutes bweswii ,without even browsing ,just using whatsaap🤔🤔🤔",FALSE,Twitter for Android,9/6/22 15:30,622.9999992,"1567176115554238465
","@thee_good_ghost Hello, we'd love to look into this. Please DM the affected number and when this happened for better assistance. #mtnugcare&gt;Naboth",Khoros CX,9/6/22 15:41 
1559866119812440066,1567173106464178178,MTN,Service Request,TRUE,FALSE,TIER-1,FALSE,@mtnug Hello how do i use my momo advance,FALSE,Twitter for Android,9/6/22 15:29,254.9999993,"1567174172484182017
","@Lordcritos Hello MAFUMAFU,  Momo Advance is a service that allows MTN Mobile Money customers to complete their transactions when they have insufficient funds in their MTN Mobile Money account. To confirm your limit, dial*165*5*3# ok and follow the prompts. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/6/22 15:33 
1485116034264805378,1567161725811572736,MTN,Service Request,TRUE,TRUE,TIER-1,FALSE,@mtnug why aren't my MTN minutes working???,FALSE,Twitter for Android,9/6/22 14:44,252.9999994,"1567162785179615233
","@craig_coolkid Hi Craig, sorry about that. Please DM the affected number for better assistance. #mtnugcare&gt;Naboth",Khoros CX,9/6/22 14:48 
801861078946902017,1567139894492889090,MTN,Problem Ticket,TRUE,FALSE,TIER-3,FALSE,"@mtnug we can't buy data, send money or pay anything, what's up?",FALSE,Twitter for Android,9/6/22 13:17,312.999999,"1567141205502267394
","@fahadmuganga3 Hi Fahad, sorry about that. Please DM the affected number and error response received when you try to transact for better assistance. #mtnugcare&gt;Naboth",Khoros CX,9/6/22 13:22 
1083472758095429633,1567124016695054336,MTN,Problem Ticket,TRUE,FALSE,TIER-1,FALSE,@mtnug is your mosente system down or the problem is with only me,FALSE,Twitter for iPhone,9/6/22 12:14,199,"1567124850371694592
",@KakomaShadia we are experiencing a system challenge and are working on restoring the service. Please accept our apologies for all the trouble caused. #mtnugcare&gt;Merida,Khoros CX,9/6/22 12:17 
1530116970556936193,1567109462133014531,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug BTW senkyu @mtnug  for having helped us on that by introducing the mechanisms of paying our tution hence avoiding bank crowds .
I really credit you for that.
A big ups",FALSE,Twitter for Android,9/6/22 11:16,252.9999994,"1567110521073049601
","@MarkSsekabiito You're most welcome, Paul.",Khoros CX,9/6/22 11:20 
47331942,1567101053790785536,MTN,Problem Ticket,FALSE,FALSE,TIER-1,FALSE,@mtnug why is #workfromhome internet this slow? https://t.co/58kb1dGCNb,TRUE,Twitter Web App,9/6/22 10:43,278.0000002,"1567102221883424769
","@nateken2002 Hello, we are sorry about the slow internet speeds. Please share with us your number for checks and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 10:47 
282564358,1567094292115496960,MTN,Problem Ticket,TRUE,FALSE,TIER-1,FALSE,@mtnug Ref INC1758297 over a month this case isn’t yet resolved. Is this realistic @mtnug,FALSE,Twitter for iPhone,9/6/22 10:16,769.0000006,"1567097520001585153
","@coccik Hello, this is yet to be worked, we have re-engaged the finance team to support.. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 10:28 
1564895754,1567087807172157442,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,@mtnug @TaptapSend this transaction has taken long and no one wants to take liability on this. Kindly look into it. https://t.co/6UTnil0yHb,TRUE,Twitter for Android,9/6/22 9:50,703.0000003,"1567090753666523138
","@Maina_km that is unfortunate. DM the number, name, amount and date of the transaction? #mtnugcare&gt;Merida",Khoros CX,9/6/22 10:02 
1517730606955773958,1567069946072506370,MTN,Service Request,TRUE,FALSE,TIER-1,FALSE,@mtnug @kingmiss4 Hello need help with mosente it’s not active,FALSE,Twitter for iPhone,9/6/22 8:39,167.9999997,"1567070651688574978
",@Kats27791926 we are experiencing a system challenge and are working on restoring the service. Please accept our apologies for all the trouble caused. #mtnugcare&gt;Merida,Khoros CX,9/6/22 8:42 
252507814,1567066961875451905,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug @kingmiss4 I’ve been trying to get #MtnWakanetPro , but the guy you assigned me to make the feasibility study is not responding. He won’t pick or reply messages. How do I proceed from here?",FALSE,Twitter for iPhone,9/6/22 8:27,240.9999998,"1567067975101947904
","@SekirandaHamza Hello, sorry about that, may we please know your location for checks and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 8:31 
83087721,1567066857936457730,MTN,Incident Ticket,TRUE,FALSE,TIER-1,TRUE,@mtnug the agent no: 07823163033 since morning has been sending me initiation messages for cash withdrawal. I've been canceling it and I'm tired. Over to you. https://t.co/tYklPkDTOX,TRUE,Twitter for Android,9/6/22 8:27,230.9999999,"1567067827454066689
","@ToobiTweets Hello, thank you for the fraud report, please share with us your phone number and we investigate this culprit. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 8:30 
1858133149,1567063668176683011,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"As we're sleeping some Ugandans are out there trying there luck.
But @mtnug when will this issue be sorted https://t.co/zD9CTenzZd",TRUE,Twitter for Android,9/6/22 8:14,202.9999997,"1567064519851008000
","@JonahSsenfuka Hello, thank you for bringing this to our attention. Please DM us your phone number and we investigate this culprit. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 8:17 
1395683210777010178,1567057059350286336,MTN,Service Request,FALSE,TRUE,TIER-1,FALSE,@juscloedenise @mtnug Give your customers a reliable network connection first both voice and Internet the rest will come by! if I have a poor voice calls connection from MTN! I am not likely to buy MTN mifi!! Avoid using guys with pot berry's who just seat in the office and just make decisions,FALSE,Twitter for Android,9/6/22 7:48,420.0000001,"1567058821628977154
","@amaani_herbert Hello, thank you for raising this. If you're having issues with our network. May we please know your location and we support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 7:55 
1104834066,1567055528274051077,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,But @mtnug all my GB gone in 15 minutes aah rubbish. May they rob u once again like that year,FALSE,Twitter for iPhone,9/6/22 7:42,398.0000013,"1567057200073379840
","@emilynick1 Hello, that's unfortunate. Please share with us your number and phone type for checks and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 7:48 
1332198332555464707,1567054880396787717,MTN,Service Request,TRUE,FALSE,TIER-2,FALSE,"@mtnug in Somali and trying to connect to roaming services but that's the message I am getting. Previously, you told me to load atleast 5k,I loaded double that. But the result is still the same. Can someone help fix this. https://t.co/uLXIuoKkIK",TRUE,Twitter for Android,9/6/22 7:39,336,"1567056290567933954
",@olushumbles that is unfortunate. Please connect to TELESOM. You will only be able to access SMS services. #mtnugcare&gt;Merida,Khoros CX,9/6/22 7:45 
1471375221638807554,1567049261837176834,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug MTN, stop this scam please my offer is not yet given till now .what a scam? https://t.co/t8snkY7U6W",TRUE,Twitter for Android,9/6/22 7:17,138.0000008,"1567049840961458176
","@Micah0785 Hello, we'd like to support on this, please share with us your phone number. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 7:19 
1208071964339953666,1567042240844800002,MTN,Problem Ticket,FALSE,TRUE,TIER-1,FALSE,"@mtnug Dear Mtn, why do you always punish us at Konge, upper Konge whenever it gets to 10pm upto midnight. We completely lose internet signals. This has happened for over 9months!",FALSE,Twitter for Android,9/6/22 6:49,313.9999992,"1567043559496323073
","@KSalongk Hello, we are sorry about the network challenges. Please share with us your number for checks and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 6:54 
3309095525,1567026525899292674,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"Dear @mtnug 
I think its prudent to stop sending me free data if u know I can't use it. Efforts to reach out to you via WhatsApp many times have been futile.
Thanks https://t.co/SclXOVKlAU",TRUE,Twitter for Android,9/6/22 5:46,65.00000074,"1567026799917268992
","@isleevedaniels Hello, sorry about that, please share with us your number for checks on this and support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 5:47 
1539871670227304449,1567032515105329152,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug Am very satisfied, am a satisfied customer 😌",FALSE,Twitter for iPhone,9/6/22 6:10,204.9999995,"1567033376212746240
",@ganzimedia you have made our day. Thank you. #mtnugcare&gt;Merida,Khoros CX,9/6/22 6:14 
3363779549,1567031043718352897,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,@mtnug is my preferred network,FALSE,Twitter for Android,9/6/22 6:04,252.9999988,"1567032106756218880
","@Tex_Fachwelt We are grateful to hear that. Thank you for the continued support. Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 6:09 
1412464928854839299,1567025591097991169,MTN,Problem Ticket,TRUE,FALSE,TIER-1,FALSE,@mtnug  why does the network have to be so 2G all the time when using mtn,FALSE,Twitter for Android,9/6/22 5:43,65.00000011,"1567025863274774528
","@theovercomersug Hello, sorry about that. Have you check on the network mode under mobile network setting, is it automatic(4G/3G/E)? Rgds,#MTNUGCARE&gt;Ronald.",Khoros CX,9/6/22 5:44 
1073977013776588806,1566859868094472193,MTN,Problem Ticket,FALSE,FALSE,TIER-1,FALSE,Either it's my phone or location but this network is s*****,FALSE,Twitter for Android,9/5/22 18:44,5515,"1566883000503205890
","@francismusoniok Sorry about  that, please confirm if this 0780211861 is the number used on internet so we can further help you. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/5/22 20:16 
1222954547150192640,1566880718961233921,MTN,Problem Ticket,TRUE,FALSE,TIER-1,TRUE,@BemigishaSharon I always experience network issues when it comes to night ours @mtnug  whatsup with ur network !!!internate,FALSE,Twitter for iPhone,9/5/22 20:07,544.0000008,"1566883000503205890
","@francismusoniok Sorry about  that, please confirm if this 0780211861 is the number used on internet so we can further help you. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/5/22 20:16 
491101415,1566879682376699904,MTN,Problem Ticket,TRUE,FALSE,TIER-1,FALSE,@mtnug made payment for 7days #Mkopa but phone activation failed? #Help,FALSE,Twitter for Android,9/5/22 20:03,624,"1566882302575378432
","@MawaKelly Hello MKelly, Kindly Dm your number and amount paid so we can check and advise. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbswu4",Khoros CX,9/5/22 20:13 
1553007604145741824,1566849557698314251,MTN,Unclassified Ticket,FALSE,FALSE,TIER-0,FALSE,"@mtnug As your customers, We appreciate the corporate social responsibility.",FALSE,Twitter for Android,9/5/22 18:03,223.9999989,"1566850494324264960
","@BananywaAisha Hello AISHA, you are most welcome. Thank you too for supporting us. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/5/22 18:07 
2992371592,1566837638778486785,MTN,Problem Ticket,TRUE,FALSE,TIER-1,FALSE,"@mtnug 
Any information about the Momo pay app, it's acting up!!! I can't use it 
Wasap???!!! 😈😈",FALSE,Twitter for Android,9/5/22 17:16,675.9999996,"1566840475495055362
","@kenethwepondi Hello Keneth, thank you for reporting this, let us follow this up and revert. #MTNUGcare&gt;MTNJackie.",Khoros CX,9/5/22 17:27 
1259042133098532867,1566835552141426689,MTN,Incident Ticket,FALSE,TRUE,TIER-0,FALSE,"@mtnug please mtn ug mobile money we use our capital,we pay rent, we pay license and we have families but you go ahead to adjust even the little we struggle for..Are rely helping us or stealing even what we toil for.😭😭sente yo munaku ebonabona https://t.co/Df47DbPfho",TRUE,Twitter for Android,9/5/22 17:08,616,"1566838135203532801
","@SebalusamsonYRN Hello Samson, Kindly Dm your number so we can check and advise. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/5/22 17:18 
2985946385,1566822249201541121,MTN,Problem Ticket,FALSE,FALSE,TIER-0,FALSE,"I have tried all means to replace my Simcards but all in Vain 🥺, thugs broke my National ID and the bar codes can’t scan ☹️ I need your help @NIRA_Ug 🙏🙏🙏🙏",FALSE,Twitter for iPhone,9/5/22 16:15,636.0000003,"1566824917512888322
","@GadhafiShafik Hello Gadhafi, Kindly  DM your number so we can check and advise. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/5/22 16:25 
1102814614042095616,1566818051957395459,MTN,Problem Ticket,TRUE,FALSE,TIER-1,FALSE,"@mtnug I can't access MTN internet on my MTN line, Some help please.

Thanks",FALSE,Twitter for Android,9/5/22 15:58,501.9999992,"1566820156302671874
","@AineRscher Hello Ainefrancis, kindly DM your number and location so we can help you. #MTNUGcare&gt;MTNJackie. https://t.co/qdfCXbrYEw",Khoros CX,9/5/22 16:06 
